zip,city,state,county
41216,East Point,KY,Floyd County
41219,Flatgap,KY,Johnson County
41222,Hagerhill,KY,Johnson County
41224,Inez,KY,Martin County
41226,Keaton,KY,Johnson County
41230,Louisa,KY,Lawrence County
41231,Lovely,KY,Martin County
41232,Lowmansville,KY,Lawrence County
41234,Meally,KY,Johnson County
41238,Oil Springs,KY,Johnson County
41240,Paintsville,KY,Johnson County
41250,Pilgrim,KY,Martin County
41254,River,KY,Johnson County
41255,Sitka,KY,Johnson County
41256,Staffordsville,KY,Johnson County
41257,Stambaugh,KY,Johnson County
41260,Thelma,KY,Johnson County
41262,Tomahawk,KY,Martin County
41263,Tutor Key,KY,Johnson County
41264,Ulysses,KY,Lawrence County
41265,Van Lear,KY,Johnson County
41267,Warfield,KY,Martin County
41268,West Van Lear,KY,Johnson County
41271,Williamsport,KY,Johnson County
41274,Wittensville,KY,Johnson County
41301,Campton,KY,Wolfe County
41307,Athol,KY,Lee County
41310,Bays,KY,Breathitt County
41311,Beattyville,KY,Lee County
41313,Bethany,KY,Wolfe County
41314,Booneville,KY,Owsley County
41317,Clayhole,KY,Breathitt County
41332,Hazel Green,KY,Wolfe County
41333,Heidelberg,KY,Lee County
41338,Island City,KY,Owsley County
41339,Jackson,KY,Breathitt County
41347,Lone,KY,Lee County
41348,Lost Creek,KY,Breathitt County
41351,Mistletoe,KY,Owsley County
41352,Mize,KY,Morgan County
41360,Pine Ridge,KY,Wolfe County
41362,Primrose,KY,Lee County
41364,Ricetown,KY,Owsley County
41365,Rogers,KY,Wolfe County
41366,Rousseau,KY,Breathitt County
41367,Rowdy,KY,Perry County
41368,Saint Helens,KY,Lee County
41385,Vancleve,KY,Breathitt County
41386,Vincent,KY,Owsley County
41390,Whick,KY,Breathitt County
41397,Zoe,KY,Lee County
41408,Cannel City,KY,Morgan County
41413,Crockett,KY,Morgan County
41421,Elkfork,KY,Morgan County
41425,Ezel,KY,Morgan County
41426,Falcon,KY,Magoffin County
41433,Gapville,KY,Magoffin County
41451,Malone,KY,Morgan County
41459,Ophir,KY,Morgan County
41464,Royalton,KY,Magoffin County
41465,Salyersville,KY,Magoffin County
41472,West Liberty,KY,Morgan County
41477,Wrigley,KY,Morgan County
41501,Pikeville,KY,Pike County
41502,Pikeville,KY,Pike County
41503,South Williamson,KY,Pike County
41512,Ashcamp,KY,Pike County
41513,Belcher,KY,Pike County
41514,Belfry,KY,Pike County
41517,Burdine,KY,Letcher County
41519,Canada,KY,Pike County
41520,Dorton,KY,Pike County
41522,Elkhorn City,KY,Pike County
41524,Fedscreek,KY,Pike County
41526,Fords Branch,KY,Pike County
41527,Forest Hills,KY,Pike County
41528,Freeburn,KY,Pike County
41531,Hardy,KY,Pike County
41534,Hellier,KY,Pike County
41535,Huddy,KY,Pike County
41537,Jenkins,KY,Letcher County
41538,Jonancy,KY,Pike County
41539,Kimper,KY,Pike County
41540,Lick Creek,KY,Pike County
41542,Lookout,KY,Pike County
41543,Mc Andrews,KY,Pike County
41544,Mc Carr,KY,Pike County
41547,Majestic,KY,Pike County
41548,Mouthcard,KY,Pike County
41549,Myra,KY,Pike County
41553,Phelps,KY,Pike County
41554,Phyllis,KY,Pike County
41555,Pinsonfork,KY,Pike County
41557,Raccoon,KY,Pike County
41558,Ransom,KY,Pike County
41559,Regina,KY,Pike County
41560,Robinson Creek,KY,Pike County
41561,Rockhouse,KY,Pike County
41562,Shelbiana,KY,Pike County
41563,Shelby Gap,KY,Pike County
41564,Sidney,KY,Pike County
41566,Steele,KY,Pike County
41567,Stone,KY,Pike County
41568,Stopover,KY,Pike County
41571,Varney,KY,Pike County
41572,Virgie,KY,Pike County
41601,Allen,KY,Floyd County
41602,Auxier,KY,Floyd County
41603,Banner,KY,Floyd County
41604,Beaver,KY,Floyd County
41605,Betsy Layne,KY,Floyd County
41606,Bevinsville,KY,Floyd County
41607,Blue River,KY,Floyd County
41612,Bypro,KY,Floyd County
41615,Dana,KY,Floyd County
41616,David,KY,Floyd County
41619,Drift,KY,Floyd County
41621,Dwale,KY,Floyd County
41622,Eastern,KY,Floyd County
41630,Garrett,KY,Floyd County
41631,Grethel,KY,Floyd County
41632,Gunlock,KY,Magoffin County
41635,Harold,KY,Floyd County
41636,Hi Hat,KY,Floyd County
41640,Hueysville,KY,Floyd County
41642,Ivel,KY,Floyd County
41643,Lackey,KY,Knott County
41645,Langley,KY,Floyd County
41647,Mc Dowell,KY,Floyd County
41649,Martin,KY,Floyd County
41650,Melvin,KY,Floyd County
41651,Minnie,KY,Floyd County
41653,Prestonsburg,KY,Floyd County
41655,Printer,KY,Floyd County
41659,Stanville,KY,Floyd County
41660,Teaberry,KY,Floyd County
41663,Tram,KY,Floyd County
41666,Wayland,KY,Floyd County
41667,Weeksbury,KY,Floyd County
41669,Wheelwright,KY,Floyd County
41701,Hazard,KY,Perry County
41702,Hazard,KY,Perry County
41712,Ary,KY,Perry County
41713,Avawam,KY,Perry County
41714,Bear Branch,KY,Leslie County
41719,Bonnyman,KY,Perry County
41721,Buckhorn,KY,Perry County
41722,Bulan,KY,Perry County
41723,Busy,KY,Perry County
41725,Carrie,KY,Knott County
41727,Chavies,KY,Perry County
41729,Combs,KY,Perry County
41731,Cornettsville,KY,Perry County
41735,Delphia,KY,Perry County
41736,Dice,KY,Perry County
41739,Dwarf,KY,Perry County
41740,Emmalena,KY,Knott County
41743,Fisty,KY,Knott County
41745,Gays Creek,KY,Perry County
41746,Happy,KY,Perry County
41747,Hardburly,KY,Perry County
41749,Hyden,KY,Leslie County
41751,Jeff,KY,Perry County
41754,Krypton,KY,Perry County
41759,Sassafras,KY,Knott County
41760,Scuddy,KY,Perry County
41762,Sizerock,KY,Leslie County
41763,Slemp,KY,Perry County
41764,Smilax,KY,Leslie County
41766,Thousandsticks,KY,Leslie County
41772,Vest,KY,Knott County
41773,Vicco,KY,Perry County
41774,Viper,KY,Perry County
41775,Wendover,KY,Leslie County
41776,Wooton,KY,Leslie County
41777,Yeaddiss,KY,Leslie County
41778,Yerkes,KY,Perry County
41804,Blackey,KY,Letcher County
41810,Cromona,KY,Letcher County
41812,Deane,KY,Letcher County
41815,Ermine,KY,Letcher County
41817,Garner,KY,Knott County
41819,Gordon,KY,Letcher County
41821,Hallie,KY,Letcher County
41822,Hindman,KY,Knott County
41824,Isom,KY,Letcher County
41825,Jackhorn,KY,Letcher County
41826,Jeremiah,KY,Letcher County
41828,Kite,KY,Knott County
41831,Leburn,KY,Knott County
41832,Letcher,KY,Letcher County
41833,Linefork,KY,Letcher County
41834,Littcarr,KY,Knott County
41835,Mc Roberts,KY,Letcher County
41836,Mallie,KY,Knott County
41837,Mayking,KY,Letcher County
41838,Millstone,KY,Letcher County
41839,Mousie,KY,Knott County
41840,Neon,KY,Letcher County
41843,Pine Top,KY,Knott County
41844,Pippa Passes,KY,Knott County
41845,Premium,KY,Letcher County
41847,Redfox,KY,Knott County
41848,Roxana,KY,Letcher County
41849,Seco,KY,Letcher County
41855,Thornton,KY,Letcher County
41858,Whitesburg,KY,Letcher County
41859,Dema,KY,Knott County
41861,Raven,KY,Knott County
41862,Topmost,KY,Knott County
42001,Paducah,KY,McCracken County
42002,Paducah,KY,Mccracken County
42003,Paducah,KY,McCracken County
42020,Almo,KY,Calloway County
42021,Arlington,KY,Carlisle County
42022,Bandana,KY,Ballard County
42023,Bardwell,KY,Carlisle County
42024,Barlow,KY,Ballard County
42025,Benton,KY,Marshall County
42027,Boaz,KY,Graves County
42028,Burna,KY,Livingston County
42029,Calvert City,KY,Marshall County
42031,Clinton,KY,Hickman County
42032,Columbus,KY,Hickman County
42033,Crayne,KY,Crittenden County
42035,Cunningham,KY,Carlisle County
42036,Dexter,KY,Calloway County
42037,Dycusburg,KY,Crittenden County
42038,Eddyville,KY,Lyon County
42039,Fancy Farm,KY,Graves County
42040,Farmington,KY,Graves County
42041,Fulton,KY,Fulton County
42044,Gilbertsville,KY,Marshall County
42045,Grand Rivers,KY,Livingston County
42047,Hampton,KY,Livingston County
42048,Hardin,KY,Marshall County
42049,Hazel,KY,Calloway County
42050,Hickman,KY,Fulton County
42051,Hickory,KY,Graves County
42053,Kevil,KY,McCracken County
42054,Kirksey,KY,Calloway County
42055,Kuttawa,KY,Lyon County
42056,La Center,KY,Ballard County
42058,Ledbetter,KY,Livingston County
42060,Lovelaceville,KY,Ballard County
42061,Lowes,KY,Graves County
42063,Lynnville,KY,Graves County
42064,Marion,KY,Crittenden County
42066,Mayfield,KY,Graves County
42069,Melber,KY,Graves County
42070,Milburn,KY,Carlisle County
42071,Murray,KY,Calloway County
42076,New Concord,KY,Calloway County
42078,Salem,KY,Livingston County
42079,Sedalia,KY,Graves County
42081,Smithland,KY,Livingston County
42082,Symsonia,KY,Graves County
42083,Tiline,KY,Livingston County
42084,Tolu,KY,Crittenden County
42085,Water Valley,KY,Graves County
42086,West Paducah,KY,McCracken County
42087,Wickliffe,KY,Ballard County
42088,Wingo,KY,Graves County
42101,Bowling Green,KY,Warren County
42102,Bowling Green,KY,Warren County
42103,Bowling Green,KY,Warren County
42104,Bowling Green,KY,Warren County
42120,Adolphus,KY,Allen County
42122,Alvaton,KY,Warren County
42123,Austin,KY,Barren County
42124,Beaumont,KY,Metcalfe County
42127,Cave City,KY,Barren County
42128,Bowling Green,KY,Warren County
42129,Edmonton,KY,Metcalfe County
42130,Eighty Eight,KY,Barren County
42131,Etoile,KY,Barren County
42133,Fountain Run,KY,Monroe County
42134,Franklin,KY,Simpson County
42135,Franklin,KY,Simpson County
42140,Gamaliel,KY,Monroe County
42141,Glasgow,KY,Barren County
42142,Glasgow,KY,Barren County
42151,Hestand,KY,Monroe County
42152,Hiseville,KY,Barren County
42153,Holland,KY,Allen County
42154,Knob Lick,KY,Metcalfe County
42156,Lucas,KY,Barren County
42157,Mount Hermon,KY,Monroe County
42159,Oakland,KY,Warren County
42160,Park City,KY,Barren County
42163,Rocky Hill,KY,Edmonson County
42164,Scottsville,KY,Allen County
42166,Summer Shade,KY,Metcalfe County
42167,Tompkinsville,KY,Monroe County
42170,Woodburn,KY,Warren County
42171,Smiths Grove,KY,Warren County
42201,Aberdeen,KY,Butler County
42202,Adairville,KY,Logan County
42204,Allensville,KY,Todd County
42206,Auburn,KY,Logan County
42207,Bee Spring,KY,Edmonson County
42210,Brownsville,KY,Edmonson County
42211,Cadiz,KY,Trigg County
42214,Center,KY,Metcalfe County
42215,Cerulean,KY,Christian County
42216,Clifty,KY,Todd County
42217,Crofton,KY,Christian County
42219,Dunbar,KY,Butler County
42220,Elkton,KY,Todd County
42221,Fairview,KY,Todd County
42223,Fort Campbell,KY,Christian County
42232,Gracey,KY,Christian County
42234,Guthrie,KY,Todd County
42236,Herndon,KY,Christian County
42240,Hopkinsville,KY,Christian County
42241,Hopkinsville,KY,Christian County
42252,Jetson,KY,Butler County
42254,La Fayette,KY,Christian County
42256,Lewisburg,KY,Logan County
42259,Mammoth Cave,KY,Edmonson County
42261,Morgantown,KY,Butler County
42262,Oak Grove,KY,Christian County
42265,Olmstead,KY,Logan County
42266,Pembroke,KY,Christian County
42273,Rochester,KY,Butler County
42274,Rockfield,KY,Warren County
42275,Roundhill,KY,Butler County
42276,Russellville,KY,Logan County
42280,Sharon Grove,KY,Todd County
42283,South Union,KY,Logan County
42285,Sweeden,KY,Edmonson County
42286,Trenton,KY,Todd County
42287,Welchs Creek,KY,Butler County
42288,Woodbury,KY,Butler County
42301,Owensboro,KY,Daviess County
42302,Owensboro,KY,Daviess County
42303,Owensboro,KY,Daviess County
42304,Owensboro,KY,Daviess County
42320,Beaver Dam,KY,Ohio County
42321,Beech Creek,KY,Muhlenberg County
42322,Beech Grove,KY,McLean County
42323,Beechmont,KY,Muhlenberg County
42324,Belton,KY,Muhlenberg County
42325,Bremen,KY,Muhlenberg County
42326,Browder,KY,Muhlenberg County
42327,Calhoun,KY,McLean County
42328,Centertown,KY,Ohio County
42330,Central City,KY,Muhlenberg County
42332,Cleaton,KY,Muhlenberg County
42333,Cromwell,KY,Ohio County
42334,Curdsville,KY,Henderson County
42337,Drakesboro,KY,Muhlenberg County
42338,Dundee,KY,Ohio County
42339,Dunmor,KY,Muhlenberg County
42343,Fordsville,KY,Ohio County
42344,Graham,KY,Muhlenberg County
42345,Greenville,KY,Muhlenberg County
42347,Hartford,KY,Ohio County
42348,Hawesville,KY,Hancock County
42349,Horse Branch,KY,Ohio County
42350,Island,KY,McLean County
42351,Lewisport,KY,Hancock County
42352,Livermore,KY,McLean County
42354,Mc Henry,KY,Ohio County
42355,Maceo,KY,Daviess County
42356,Maple Mount,KY,Daviess County
42361,Olaton,KY,Ohio County
42364,Hawesville,KY,Hancock County
42366,Philpot,KY,Daviess County
42367,Powderly,KY,Muhlenberg County
42368,Reynolds Station,KY,Hancock County
42369,Rockport,KY,Ohio County
42370,Rosine,KY,Ohio County
42371,Rumsey,KY,McLean County
42372,Sacramento,KY,McLean County
42374,South Carrollton,KY,Muhlenberg County
42375,Stanley,KY,Daviess County
42376,Utica,KY,Daviess County
42377,West Louisville,KY,Daviess County
42378,Whitesville,KY,Daviess County
42402,Baskett,KY,Henderson County
42403,Blackford,KY,Webster County
42404,Clay,KY,Webster County
42406,Corydon,KY,Henderson County
42408,Dawson Springs,KY,Hopkins County
42409,Dixon,KY,Webster County
42410,Earlington,KY,Hopkins County
42411,Fredonia,KY,Caldwell County
42413,Hanson,KY,Hopkins County
42419,Henderson,KY,Henderson County
42420,Henderson,KY,Henderson County
42431,Madisonville,KY,Hopkins County
42436,Manitou,KY,Hopkins County
42437,Morganfield,KY,Union County
42440,Mortons Gap,KY,Hopkins County
42441,Nebo,KY,Hopkins County
42442,Nortonville,KY,Hopkins County
42444,Poole,KY,Webster County
42445,Princeton,KY,Caldwell County
42450,Providence,KY,Webster County
42451,Reed,KY,Henderson County
42452,Robards,KY,Henderson County
42453,Saint Charles,KY,Hopkins County
42455,Sebree,KY,Webster County
42456,Slaughters,KY,Webster County
42457,Smith Mills,KY,Henderson County
42458,Spottsville,KY,Henderson County
42459,Sturgis,KY,Union County
42460,Sullivan,KY,Union County
42461,Uniontown,KY,Union County
42462,Waverly,KY,Union County
42463,Wheatcroft,KY,Webster County
42464,White Plains,KY,Hopkins County
42501,Somerset,KY,Pulaski County
42502,Somerset,KY,Pulaski County
42503,Somerset,KY,Pulaski County
42516,Bethelridge,KY,Casey County
42518,Bronston,KY,Pulaski County
42519,Burnside,KY,Pulaski County
42528,Dunnville,KY,Casey County
42533,Ferguson,KY,Pulaski County
42539,Liberty,KY,Casey County
42541,Middleburg,KY,Casey County
42544,Nancy,KY,Pulaski County
42553,Science Hill,KY,Pulaski County
42558,Tateville,KY,Pulaski County
42564,West Somerset,KY,Pulaski County
42565,Windsor,KY,Casey County
42566,Yosemite,KY,Casey County
42567,Eubank,KY,Pulaski County
42602,Albany,KY,Clinton County
42603,Alpha,KY,Wayne County
42629,Jamestown,KY,Russell County
42631,Marshes Siding,KY,McCreary County
42633,Monticello,KY,Wayne County
42634,Parkers Lake,KY,McCreary County
42635,Pine Knot,KY,McCreary County
42638,Revelo,KY,McCreary County
42642,Russell Springs,KY,Russell County
42647,Stearns,KY,McCreary County
42649,Strunk,KY,McCreary County
42653,Whitley City,KY,McCreary County
42701,Elizabethtown,KY,Hardin County
42702,Elizabethtown,KY,Hardin County
42712,Big Clifty,KY,Grayson County
42713,Bonnieville,KY,Hart County
42715,Breeding,KY,Adair County
42716,Buffalo,KY,Larue County
42717,Burkesville,KY,Cumberland County
42718,Campbellsville,KY,Taylor County
42719,Campbellsville,KY,Taylor County
42720,Cane Valley,KY,Adair County
42721,Caneyville,KY,Grayson County
42722,Canmer,KY,Hart County
42724,Cecilia,KY,Hardin County
42726,Clarkson,KY,Grayson County
42728,Columbia,KY,Adair County
42729,Cub Run,KY,Hart County
42731,Dubre,KY,Cumberland County
42732,Eastview,KY,Hardin County
42733,Elk Horn,KY,Taylor County
42740,Glendale,KY,Hardin County
42741,Glens Fork,KY,Adair County
42742,Gradyville,KY,Adair County
42743,Greensburg,KY,Green County
42746,Hardyville,KY,Hart County
42748,Hodgenville,KY,Larue County
42749,Horse Cave,KY,Hart County
42753,Knifley,KY,Adair County
42754,Leitchfield,KY,Grayson County
42755,Leitchfield,KY,Grayson County
42757,Magnolia,KY,Hart County
42758,Mannsville,KY,Taylor County
42759,Marrowbone,KY,Cumberland County
42762,Millwood,KY,Grayson County
42764,Mount Sherman,KY,Green County
42765,Munfordville,KY,Hart County
42776,Sonora,KY,Hardin County
42782,Summersville,KY,Green County
42784,Upton,KY,Hardin County
42788,White Mills,KY,Hardin County
43001,Alexandria,OH,Licking County
43002,Amlin,OH,Franklin County
43003,Ashley,OH,Delaware County
43004,Blacklick,OH,Franklin County
43005,Bladensburg,OH,Knox County
43006,Brinkhaven,OH,Holmes County
43007,Broadway,OH,Union County
43008,Buckeye Lake,OH,Licking County
43009,Cable,OH,Champaign County
43010,Catawba,OH,Clark County
43011,Centerburg,OH,Knox County
43013,Croton,OH,Licking County
43014,Danville,OH,Knox County
43015,Delaware,OH,Delaware County
43016,Dublin,OH,Franklin County
43017,Dublin,OH,Franklin County
43018,Etna,OH,Licking County
43019,Fredericktown,OH,Knox County
43021,Galena,OH,Delaware County
43022,Gambier,OH,Knox County
43023,Granville,OH,Licking County
43025,Hebron,OH,Licking County
43026,Hilliard,OH,Franklin County
43027,Homer,OH,Licking County
43028,Howard,OH,Knox County
43029,Irwin,OH,Madison County
43030,Jacksontown,OH,Licking County
43031,Johnstown,OH,Licking County
43032,Kilbourne,OH,Delaware County
43033,Kirkersville,OH,Licking County
43035,Lewis Center,OH,Delaware County
43036,Magnetic Springs,OH,Union County
43037,Martinsburg,OH,Knox County
43040,Marysville,OH,Union County
43041,Marysville,OH,Union County
43044,Mechanicsburg,OH,Champaign County
43045,Milford Center,OH,Union County
43046,Millersport,OH,Fairfield County
43047,Mingo,OH,Champaign County
43048,Mount Liberty,OH,Knox County
43050,Mount Vernon,OH,Knox County
43054,New Albany,OH,Franklin County
43055,Newark,OH,Licking County
43056,Heath,OH,Licking County
43058,Newark,OH,Licking County
43060,North Lewisburg,OH,Champaign County
43061,Ostrander,OH,Delaware County
43062,Pataskala,OH,Licking County
43064,Plain City,OH,Union County
43065,Powell,OH,Delaware County
43066,Radnor,OH,Delaware County
43067,Raymond,OH,Union County
43068,Reynoldsburg,OH,Franklin County
43069,Reynoldsburg,OH,Franklin County
43070,Rosewood,OH,Champaign County
43071,Saint Louisville,OH,Licking County
43072,Saint Paris,OH,Champaign County
43073,Summit Station,OH,Licking County
43074,Sunbury,OH,Delaware County
43076,Thornville,OH,Perry County
43077,Unionville Center,OH,Union County
43078,Urbana,OH,Champaign County
43080,Utica,OH,Licking County
43081,Westerville,OH,Franklin County
43082,Westerville,OH,Delaware County
43083,Westville,OH,Champaign County
43084,Woodstock,OH,Champaign County
43085,Columbus,OH,Franklin County
43086,Westerville,OH,Franklin County
43093,Newark,OH,Licking County
43098,Hebron,OH,Licking County
43101,Adelphi,OH,Ross County
43102,Amanda,OH,Fairfield County
43103,Ashville,OH,Pickaway County
43105,Baltimore,OH,Fairfield County
43106,Bloomingburg,OH,Fayette County
43107,Bremen,OH,Fairfield County
43109,Brice,OH,Franklin County
43110,Canal Winchester,OH,Franklin County
43111,Carbon Hill,OH,Hocking County
43112,Carroll,OH,Fairfield County
43113,Circleville,OH,Pickaway County
43115,Clarksburg,OH,Ross County
43116,Commercial Point,OH,Pickaway County
43117,Derby,OH,Pickaway County
43119,Galloway,OH,Franklin County
43123,Grove City,OH,Franklin County
43125,Groveport,OH,Franklin County
43126,Harrisburg,OH,Franklin County
